"Name","Ticker","SEC CIK","Exchange","Exchange Country","Business Country","Country of Classification","Company Name","Company Id","SecId","CUSIP","ISIN","Industry","Market Cap (mil) 
(Daily) 
Base 
Currency","Earnings Yield (Daily)","P/E Ratio (TTM) (Long)","Price 52 Wk High 
Base 
Currency","Price 52 Wk Low 
Base 
Currency","Current Return %","Date: Inc Statement TTM","EPS TTM","Revenue (mil) 
TTM 
Inc Statement Currency","Net Income (mil) 
TTM 
Inc Statement Currency","Dividend per Share 
TTM 
Inc Statement Currency","Base 
Currency","Primary Share","Primary Share for Company","Sector","GICS Sub-Industry","GICS Industry","GICS Industry Group","GICS Sector","Russell Sector","Russell Sub-Sector","Russell Industry","ADR","MSCI Country","Equity 
Style Box (Long)","Stock Type","Security Type","Submarket","Sustainalytics ESG Risk Score 
2011-01","Sustainalytics ESG Risk Score 
2011-02","Sustainalytics ESG Risk Score 
2011-03","Sustainalytics ESG Risk Score 
2011-04","Sustainalytics ESG Risk Score 
2011-05","Sustainalytics ESG Risk Score 
2011-06","Sustainalytics ESG Risk Score 
2011-07","Sustainalytics ESG Risk Score 
2011-08","Sustainalytics ESG Risk Score 
2011-09","Sustainalytics ESG Risk Score 
2011-10","Sustainalytics ESG Risk Score 
2011-11","Sustainalytics ESG Risk Score 
2011-12","Sustainalytics ESG Risk Score 
2012-01","Sustainalytics ESG Risk Score 
2012-02","Sustainalytics ESG Risk Score 
2012-03","Sustainalytics ESG Risk Score 
2012-04","Sustainalytics ESG Risk Score 
2012-05","Sustainalytics ESG Risk Score 
2012-06","Sustainalytics ESG Risk Score 
2012-07","Sustainalytics ESG Risk Score 
2012-08","Sustainalytics ESG Risk Score 
2012-09","Sustainalytics ESG Risk Score 
2012-10","Sustainalytics ESG Risk Score 
2012-11","Sustainalytics ESG Risk Score 
2012-12","Sustainalytics ESG Risk Score 
2013-01","Sustainalytics ESG Risk Score 
2013-02","Sustainalytics ESG Risk Score 
2013-03","Sustainalytics ESG Risk Score 
2013-04","Sustainalytics ESG Risk Score 
2013-05","Sustainalytics ESG Risk Score 
2013-06","Sustainalytics ESG Risk Score 
2013-07","Sustainalytics ESG Risk Score 
2013-08","Sustainalytics ESG Risk Score 
2013-09","Sustainalytics ESG Risk Score 
2013-10","Sustainalytics ESG Risk Score 
2013-11","Sustainalytics ESG Risk Score 
2013-12","Sustainalytics ESG Risk Score 
2014-01","Sustainalytics ESG Risk Score 
2014-02","Sustainalytics ESG Risk Score 
2014-03","Sustainalytics ESG Risk Score 
2014-04","Sustainalytics ESG Risk Score 
2014-05","Sustainalytics ESG Risk Score 
2014-06","Sustainalytics ESG Risk Score 
2014-07","Sustainalytics ESG Risk Score 
2014-08","Sustainalytics ESG Risk Score 
2014-09","Sustainalytics ESG Risk Score 
2014-10","Sustainalytics ESG Risk Score 
2014-11","Sustainalytics ESG Risk Score 
2014-12","Sustainalytics ESG Risk Score 
2015-01","Sustainalytics ESG Risk Score 
2015-02","Sustainalytics ESG Risk Score 
2015-03","Sustainalytics ESG Risk Score 
2015-04","Sustainalytics ESG Risk Score 
2015-05","Sustainalytics ESG Risk Score 
2015-06","Sustainalytics ESG Risk Score 
2015-07","Sustainalytics ESG Risk Score 
2015-08","Sustainalytics ESG Risk Score 
2015-09","Sustainalytics ESG Risk Score 
2015-10","Sustainalytics ESG Risk Score 
2015-11","Sustainalytics ESG Risk Score 
2015-12","Sustainalytics ESG Risk Score 
2016-01","Sustainalytics ESG Risk Score 
2016-02","Sustainalytics ESG Risk Score 
2016-03","Sustainalytics ESG Risk Score 
2016-04","Sustainalytics ESG Risk Score 
2016-05","Sustainalytics ESG Risk Score 
2016-06","Sustainalytics ESG Risk Score 
2016-07","Sustainalytics ESG Risk Score 
2016-08","Sustainalytics ESG Risk Score 
2016-09","Sustainalytics ESG Risk Score 
2016-10","Sustainalytics ESG Risk Score 
2016-11","Sustainalytics ESG Risk Score 
2016-12","Sustainalytics ESG Risk Score 
2017-01","Sustainalytics ESG Risk Score 
2017-02","Sustainalytics ESG Risk Score 
2017-03","Sustainalytics ESG Risk Score 
2017-04","Sustainalytics ESG Risk Score 
2017-05","Sustainalytics ESG Risk Score 
2017-06","Sustainalytics ESG Risk Score 
2017-07","Sustainalytics ESG Risk Score 
2017-08","Sustainalytics ESG Risk Score 
2017-09","Sustainalytics ESG Risk Score 
2017-10","Sustainalytics ESG Risk Score 
2017-11","Sustainalytics ESG Risk Score 
2017-12","Sustainalytics ESG Risk Score 
2018-01","Sustainalytics ESG Risk Score 
2018-02","Sustainalytics ESG Risk Score 
2018-03","Sustainalytics ESG Risk Score 
2018-04","Sustainalytics ESG Risk Score 
2018-05","Sustainalytics ESG Risk Score 
2018-06","Sustainalytics ESG Risk Score 
2018-07","Sustainalytics ESG Risk Score 
2018-08","Sustainalytics ESG Risk Score 
2018-09","Sustainalytics ESG Risk Score 
2018-10","Sustainalytics ESG Risk Score 
2018-11","Sustainalytics ESG Risk Score 
2018-12","Sustainalytics ESG Risk Score 
2019-01","Sustainalytics ESG Risk Score 
2019-02","Sustainalytics ESG Risk Score 
2019-03","Sustainalytics ESG Risk Score 
2019-04","Sustainalytics ESG Risk Score 
2019-05","Sustainalytics ESG Risk Score 
2019-06","Sustainalytics ESG Risk Score 
2019-07","Sustainalytics ESG Risk Score 
2019-08","Sustainalytics ESG Risk Score 
2019-09","Sustainalytics ESG Risk Score 
2019-10","Sustainalytics ESG Risk Score 
2019-11","Sustainalytics ESG Risk Score 
2019-12","Sustainalytics ESG Risk Score 
2020-01","Sustainalytics ESG Risk Score 
2020-02","Sustainalytics ESG Risk Score 
2020-03","Sustainalytics ESG Risk Score 
2020-04","Sustainalytics ESG Risk Score 
2020-05","Sustainalytics ESG Risk Score 
2020-06","Sustainalytics ESG Risk Score 
2020-07","Sustainalytics ESG Risk Score 
2020-08","Sustainalytics ESG Risk Score 
2020-09","Sustainalytics ESG Risk Score 
2020-10","Sustainalytics ESG Risk Score 
2020-11","Sustainalytics ESG Risk Score 
2020-12","Sustainalytics ESG Risk Score 
2021-01","Sustainalytics ESG Risk Score 
2021-02","Sustainalytics ESG Risk Score 
2021-03","Sustainalytics ESG Risk Score 
2021-04","Sustainalytics ESG Risk Score 
2021-05","Sustainalytics ESG Risk Score 
2021-06","Sustainalytics ESG Risk Score 
2021-07","Sustainalytics ESG Risk Score 
2021-08","Sustainalytics ESG Risk Score 
2021-09","Sustainalytics ESG Risk Score 
2021-10","Sustainalytics ESG Risk Score 
2021-11","Sustainalytics ESG Risk Score 
2021-12","Sustainalytics ESG Risk Score 
2022-01","Sustainalytics ESG Risk Score 
2022-02","Sustainalytics ESG Risk Score 
2022-03","Sustainalytics ESG Risk Score 
2022-04","Sustainalytics ESG Risk Score 
2022-05","Sustainalytics ESG Risk Score 
2022-06","Sustainalytics ESG Risk Score 
2022-07"
"4D Molecular Therapeutics Inc Ordinary Shares","FDMT","1650648","Nasdaq - All Markets","United States","United States","","4D Molecular Therapeutics Inc","0C0000BPO3","0P0001LAN6","35104E100","US35104E1001","Biotechnology","363.37","-0.25","","36.14","5.32","-2.00","2022-03-31","-2.78","17.26","-81.25","","US Dollar","Yes","Yes","Healthcare","Biotechnology","Biotechnology","Pharmaceuticals and Biotechnology","Health Care","","","","No","United States","Small Value","Distressed","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18","35.18"
"89bio Inc Ordinary Shares","ETNB","1785173","Nasdaq - All Markets","United States","United States","","89bio Inc","0C0000BPUL","0P0001IO0C","282559103","US2825591033","Biotechnology","150.64","-1.30","","21.47","2.00","7.22","2022-03-31","-5.00","0.00","-100.91","","US Dollar","Yes","Yes","Healthcare","Biotechnology","Biotechnology","Pharmaceuticals and Biotechnology","Health Care","Healthcare","Pharmaceuticals & Biotech","Biotechnology","No","United States","Small Value","Distressed","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.55","44.82","44.82","44.82","44.82","44.82","44.82","44.82","44.82","44.82","44.82"
"9 Meters Biopharma Inc","NMTR","1551986","Nasdaq - All Markets","United States","United States","","9 Meters Biopharma Inc","0C0000B0XE","0P000185QC","654405109","US6544051096","Biotechnology","68.15","-0.61","","1.46","0.20","-1.09","2022-03-31","-0.16","0.00","-42.70","","US Dollar","Yes","Yes","Healthcare","Pharmaceuticals","Pharmaceuticals","Pharmaceuticals and Biotechnology","Health Care","Healthcare","Pharmaceuticals & Biotech","Biotechnology","No","United States","Small Blend","Distressed","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.00","42.00","42.00","42.00","42.00","41.09","41.09","41.13","41.13","41.13","41.13","41.13","41.13","41.13","41.13","","41.13","","","","","","","","","","","","","","","","36.01","36.01","36.01","36.01","36.01","36.01","36.01","36.01"
"908 Devices Inc Ordinary Shares","MASS","1555279","Nasdaq - All Markets","United States","United States","","908 Devices Inc","0C0000C0VA","0P0001LCH5","65443P102","US65443P1021","Medical Devices","672.43","-0.04","","39.81","12.60","-14.33","2022-03-31","-0.87","44.97","-25.49","","US Dollar","Yes","Yes","Healthcare","Electronic Equipment and Instruments","Electronic Equipment, Instruments and Components","Technology Hardware and Equipment","Information Technology","","","","No","United States","Small Value","Speculative Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.74","40.74","40.74","42.78","42.78","42.78","42.78","42.78","42.78"
"AAON Inc","AAON","824142","Nasdaq - All Markets","United States","United States","United States","AAON Inc","0C0000096B","0P00000012","000360206","US0003602069","Building Products & Equipment","3,278.74","0.02","53.72","83.79","47.50","0.23","2022-03-31","1.12","601.50","60.44","0.38","US Dollar","Yes","Yes","Industrials","Building Products","Building Products","Capital Goods","Industrials","Materials & Processing","Building Materials","Building: Climate control","No","United States","Small Growth","Classic Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.00","","","44.00","","","44.00","","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","44.00","26.18","26.18","25.39","25.39","25.39","25.39","25.39","25.39","25.39","25.39","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.41","26.45","26.45","26.45","26.45","26.45","26.45","26.45","26.45","26.45","26.45","26.45","26.45"
"Abcam PLC ADR","ABCM","1492074","Nasdaq - All Markets","United States","United Kingdom","United Kingdom","Abcam PLC","0C00000O0F","0P0000TO60","000380204","US0003802040","Biotechnology","3,407.22","0.01","185.96","24.00","12.54","-0.27","2021-12-31","0.02","315.40","4.40","0.00","US Dollar","Yes","No","Healthcare","Biotechnology","Biotechnology","Pharmaceuticals and Biotechnology","Health Care","Healthcare","Pharmaceuticals & Biotech","Biotechnology","Yes","United Kingdom","Mid Growth","","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","31.27","31.27","31.24","31.24","31.24","31.24","31.24","31.35","31.35","31.35","31.35","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","28.46","22.33","19.42","10.28","10.28","10.28","10.28","10.28","10.28","10.28","10.28"
"Abiomed Inc","ABMD","815094","Nasdaq - All Markets","United States","United States","United States","Abiomed Inc","0C0000096R","0P0000003X","003654100","US0036541003","Medical Devices","13,355.04","0.02","98.33","379.30","219.85","0.78","2022-06-30","4.76","1,056.32","217.58","","US Dollar","Yes","Yes","Healthcare","Health Care Equipment","Health Care Equipment and Supplies","Health Care Equipment and Services","Health Care","Healthcare","Medical Equipment And Services","Medical & dental instruments & supplies","No","United States","Mid Growth","Slow Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.00","","","48.00","","","","","","48.00","","47.00","47.00","47.00","47.00","47.00","48.00","48.00","48.00","48.00","","48.00","48.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","47.00","47.00","47.00","47.00","46.00","46.00","46.00","34.94","34.94","34.98","35.75","35.75","35.75","35.75","35.75","35.75","35.25","35.25","35.25","35.25","35.27","34.57","34.57","34.47","34.47","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.63","32.76","32.76","32.76","32.76","27.75","27.75","27.80","27.43","27.43"
"Absci Corp","ABSI","1672688","Nasdaq - All Markets","United States","United States","","Absci Corp","0C0000C781","0P0001MYGZ","00091E109","US00091E1091","Biotechnology","359.34","-0.34","","28.28","2.93","4.31","2022-03-31","-1.30","4.54","-119.49","","US Dollar","Yes","Yes","Healthcare","Life Sciences Tools and Services","Life Sciences Tools and Services","Pharmaceuticals and Biotechnology","Health Care","","","","No","United States","Small Growth","Distressed","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.55","25.55","25.55","25.55","25.55"
"Absolute Software Corp","ABST","1071058","Nasdaq - All Markets","United States","Canada","","Absolute Software Corp","0C00000IJG","0P0000KURL","00386B109","CA00386B1094","Software - Application","519.62","-0.04","","14.17","6.79","2.91","2022-03-31","-0.45","176.56","-22.15","0.26","US Dollar","No","No","Technology","Systems Software","Software","Software and Services","Information Technology","Technology","Information Technology","Computer services software and systems","No","","Small Blend","","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.05","24.05","24.05","24.05","24.05","24.05","24.05","24.05","24.05","24.05","24.05"
"Acacia Research Corp","ACTG","934549","Nasdaq - All Markets","United States","United States","","Acacia Research Corp","0C00000972","0P00000045","003881307","US0038813079","Specialty Business Services","229.05","0.62","1.62","7.54","3.30","-0.99","2022-03-31","3.11","95.75","240.40","0.00","US Dollar","Yes","Yes","Industrials","Specialized Finance","Diversified Financial Services","Diversified Financials","Financials","Producer Durables","Commercial Services","Back office support, HR & consulting","No","United States","Small Growth","Cyclical","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.00","","45.00","45.00","45.00","45.00","","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","46.00","46.00","46.00","","46.00","46.00","46.00","46.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","34.73","34.73","34.85","34.85","31.69","","31.69","31.69","31.69","31.69","31.06","31.06","31.06","31.74","32.06","32.06","32.06","31.87","31.87","31.87","31.87","31.87","31.87","31.87","31.87","29.32","29.32","29.32","29.32","29.32","29.32","29.32","29.32","29.32","29.32"
"Academy Sports and Outdoors Inc Ordinary Shares","ASO","1817358","Nasdaq - All Markets","United States","United States","United States","Academy Sports and Outdoors Inc","0C0000BYIK","0P0001KSLA","00402L107","US00402L1070","Specialty Retail","3,806.38","0.16","6.17","51.08","25.10","3.88","2022-04-30","6.97","6,660.53","643.39","0.08","US Dollar","Yes","Yes","Consumer Cyclical","Specialty Stores","Specialty Retail","Retailing","Consumer Discretionary","","","","No","United States","Small Value","Cyclical","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.71","17.71","17.71","17.71","17.71","17.71","17.71","17.71","17.71","17.71","17.71","17.71","17.71"
"Acadia Healthcare Co Inc","ACHC","1520697","Nasdaq - All Markets","United States","United States","United States","Acadia Healthcare Co Inc","0C000090UD","0P0000UI35","00404A109","US00404A1097","Medical Care Facilities","7,366.30","0.04","27.27","83.63","50.07","-0.34","2022-06-30","3.04","2,449.41","277.32","","US Dollar","Yes","Yes","Healthcare","Health Care Facilities","Health Care Providers and Services","Health Care Equipment and Services","Health Care","Healthcare","Health Care Services","Health care services","No","United States","Mid Blend","Slow Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.00","","","48.00","","","","","","48.00","","48.00","48.00","48.00","48.00","48.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","44.00","46.00","46.00","32.96","32.96","33.12","33.12","33.12","33.12","33.12","33.37","33.07","33.07","33.07","33.07","33.07","33.10","33.10","33.10","33.10","33.10","33.10","33.02","32.52","32.52","29.87","29.87","29.91","29.91","29.91","29.91","29.91","29.91","29.91","29.91","30.01","29.68","29.68"
"ACADIA Pharmaceuticals Inc","ACAD","1070494","Nasdaq - All Markets","United States","United States","United States","ACADIA Pharmaceuticals Inc","0C00000973","0P0000001A","004225108","US0042251084","Biotechnology","2,682.96","-0.08","","28.06","12.24","1.09","2022-03-31","-1.33","493.06","-214.48","","US Dollar","Yes","Yes","Healthcare","Biotechnology","Biotechnology","Pharmaceuticals and Biotechnology","Health Care","Healthcare","Pharmaceuticals & Biotech","Biotechnology","No","United States","Small Value","Speculative Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.00","","","43.00","","","","","43.00","43.00","","43.00","43.00","43.00","43.00","43.00","45.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","43.00","42.00","42.00","42.00","39.93","39.93","38.90","38.90","38.90","38.90","38.90","37.21","37.21","37.21","37.21","37.21","37.21","37.21","37.21","37.21","37.21","37.21","37.21","37.21","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.15","33.04","33.04"
"Accelerate Diagnostics Inc","AXDX","727207","Nasdaq - All Markets","United States","United States","","Accelerate Diagnostics Inc","0C00000977","0P00000049","00430H102","US00430H1023","Medical Devices","142.19","-0.59","","7.19","0.50","-15.96","2022-03-31","-1.06","12.22","-67.65","","US Dollar","Yes","Yes","Healthcare","Health Care Equipment","Health Care Equipment and Supplies","Health Care Equipment and Services","Health Care","Healthcare","Pharmaceuticals & Biotech","Biotechnology","No","United States","Small Blend","Distressed","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.00","","","39.00","","","","","","39.00","39.00","39.00","39.00","42.00","42.00","42.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","24.80","24.80","24.55","24.50","24.50","24.50","24.50","24.50","24.77","24.77","24.77","24.77","24.77","24.77","27.40","27.33","27.33","27.33","27.33","27.33","27.33","27.33","27.33","27.33","27.33","27.33","27.33","27.33","24.61","24.61","24.61","24.61","24.61","24.61","24.61"
"Accolade Inc Ordinary Shares","ACCD","1481646","Nasdaq - All Markets","United States","United States","United States","Accolade Inc","0C0000BSC6","0P0001K7GX","00437E102","US00437E1029","Health Information Services","839.56","-0.51","","49.47","4.61","1.55","2022-05-31","-6.01","336.02","-417.24","","US Dollar","Yes","Yes","Healthcare","Health Care Services","Health Care Providers and Services","Health Care Equipment and Services","Health Care","Technology","Information Technology","Computer services software and systems","No","United States","Small Blend","Speculative Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.66","25.66","25.66","25.66","25.66","25.66","25.66","25.41","25.41","25.41","25.41","25.41","25.14","25.14"
"Accuray Inc","ARAY","1138723","Nasdaq - All Markets","United States","United States","","Accuray Inc","0C00000PEH","0P000080YG","004397105","US0043971052","Medical Devices","198.60","-0.07","","5.93","1.70","-1.38","2022-03-31","-0.14","430.82","-12.99","","US Dollar","Yes","Yes","Healthcare","Health Care Equipment","Health Care Equipment and Supplies","Health Care Equipment and Services","Health Care","Healthcare","Medical Equipment And Services","Medical equipment","No","United States","Small Value","Slow Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.00","","","49.00","","","","","","49.00","49.00","49.00","49.00","49.00","49.00","49.00","51.00","51.00","51.00","51.00","","51.00","51.00","51.00","","51.00","51.00","51.00","51.00","51.00","54.00","54.00","54.00","54.00","54.00","54.00","54.00","54.00","54.00","43.54","43.54","42.99","42.94","42.94","42.94","42.94","42.94","42.94","42.94","42.94","42.94","42.94","42.94","38.13","38.13","38.13","38.13","38.59","38.59","38.59","38.59","38.59","38.59","38.59","38.59","38.59","38.59","38.59","38.87","38.87","38.87","38.87","38.87","38.87"
"ACI Worldwide Inc","ACIW","935036","Nasdaq - All Markets","United States","United States","United States","ACI Worldwide Inc","0C00000CPI","0P000005HQ","004498101","US0044981019","Software - Infrastructure","2,956.11","0.05","23.20","36.01","23.63","-0.88","2022-06-30","1.29","1,447.25","152.07","","US Dollar","Yes","Yes","Technology","Application Software","Software","Software and Services","Information Technology","Technology","Information Technology","Computer services software and systems","No","United States","Small Blend","Classic Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.00","","","47.00","48.00","","","46.00","46.00","45.00","45.00","45.00","45.00","45.00","45.00","44.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","22.08","22.08","21.98","21.98","21.98","21.98","21.98","21.98","21.98","22.74","22.74","22.74","22.74","22.74","22.74","22.74","22.74","22.74","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.78","20.22","20.22","20.22","20.22"
"Aclaris Therapeutics Inc","ACRS","1557746","Nasdaq - All Markets","United States","United States","","Aclaris Therapeutics Inc","0C0000AZBE","0P00016QJ5","00461U105","US00461U1051","Diagnostics & Research","1,200.09","-0.07","","19.97","9.26","0.00","2022-06-30","-1.32","6.14","-83.27","","US Dollar","Yes","Yes","Healthcare","Pharmaceuticals","Pharmaceuticals","Pharmaceuticals and Biotechnology","Health Care","Healthcare","Pharmaceuticals & Biotech","Biotechnology","No","United States","Small Blend","Speculative Growth","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.00","42.00","42.00","42.00","42.00","44.00","44.00","44.00","44.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","41.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","47.00","47.00","42.48","42.48","41.77","42.22","42.22","42.02","42.02","42.02","42.02","42.02","42.02","45.63","45.63","45.63","45.63","","","","","","","","","","","","43.06","43.06","43.06","43.06","43.06","43.06","43.06","43.06","43.06"
"ACM Research Inc Class A","ACMR","1680062","Nasdaq - All Markets","United States","United States","","ACM Research Inc","0C0000BBYT","0P0001BVFE","00108J109","US00108J1097","Semiconductor Equipment & Materials","1,116.97","0.03","42.55","39.71","11.23","-1.31","2022-03-31","0.40","258.21","26.50","","US Dollar","Yes","Yes","Technology","Semiconductor Equipment","Semiconductors and Semiconductor Equipment","Semiconductors and Semiconductor Equipment","Information Technology","Technology","Electronics","Production technology equipment","No","United States","Small Growth","Cyclical","Common Stock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.00","44.00","44.00","44.00","44.00","46.74","46.74","46.76","46.76","46.76","46.76","46.76","46.76","46.76","46.76","","","","","","","","","","","","","43.43","43.43","43.43","43.43","43.43","43.43","43.43","43.43","43.43","43.87","43.87","43.87","43.87"
"Activision Blizzard Inc","ATVI","718877","Nasdaq - All Markets","United States","United States","United States","Activision Blizzard Inc","0C00000986","0P00000053","00507V109","US00507V1098","Electronic Gaming & Multimedia","63,366.83","0.03","25.38","86.90","56.40","0.63","2022-06-30","2.39","7,644.00","1,878.00","0.47","US Dollar","Yes","Yes","Communication Services","Interactive Home Entertainment","Entertainment","Media & Entertainment","Communication Services","Technology","Information Technology","Electronic entertainment","No","United States","Large Blend","Classic Growth","Common Stock","","45.00","44.00","44.00","44.00","41.00","41.00","41.00","41.00","41.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","46.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","45.00","","46.00","46.00","46.00","46.00","46.00","","46.00","46.00","46.00","46.00","46.00","49.00","49.00","49.00","49.00","49.00","48.00","48.00","48.00","48.00","","48.00","","48.00","50.00","50.00","50.00","50.00","50.00","","50.00","50.00","","","49.00","49.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","47.00","48.00","48.00","48.00","48.00","48.00","48.00","48.00","48.00","48.00","48.00","48.00","15.30","15.29","16.71","16.71","","16.71","","16.71","16.71","16.71","16.71","16.82","16.82","16.84","16.96","17.04","17.04","17.04","17.04","17.04","16.15","16.15","16.15","16.64","16.64","19.12","19.12","19.12","19.12","19.12","19.19","19.16","19.16","19.16","18.94"
